ID,Sent_1,Sent_2,Sent_3,Sent_4,Sent_5,Sent_6,Sent_7,Answer_1,Answer_2,Answer_3,Answer_4,Answer_5,Answer_6,Answer_value_1,Answer_value_2,Answer_value_3,Answer_value_4,Answer_value_5,Answer_value_6,Answer_label_1,Answer_label_2,Answer_label_3,Answer_label_4,Answer_label_5,Answer_label_6
637,Les professeurs de mes cousins ressemblent à une star .,Le professeur de mes cousins ressemble à une star .,Les professeurs de mon cousin ressemblent à une star .,Le professeur de mon cousin ressemble à une star .,Les professeurs de mes cousins sur les photos ressemblent à une star .,Le professeur de mes cousins sur les photos ressemble à une star .,Les professeurs de mon cousin sur les photos ressemblent à une star .,Le professeur de mon cousin sur les photos ressemblent à une star .,Le professeur de mon cousin et les photos ressemblent à une star .,Les professeurs de mon cousin sur les photos ressemble à une star .,Le professeur de mon cousin sur les photos ressemble à une star .,Le professeur de mes cousins sur les photos ressemble à une star .,Le professeur de mon cousin sur les photos en-dessous des étagères ressemble à une star .,False,False,False,True,False,False,agreement_error,coordination,N1_alter,True,N2_alter,mis_num
638,Les entraîneurs des vainqueurs vont recevoir une grosse récompense .,L'entraîneur des vainqueurs va recevoir une grosse récompense .,Les entraîneurs du vainqueur vont recevoir une grosse récompense .,L'entraîneur du vainqueur va recevoir une grosse récompense .,Les entraîneurs des vainqueurs des matchs vont recevoir une grosse récompense .,L'entraîneur des vainqueurs des matchs va recevoir une grosse récompense .,Les entraîneurs du vainqueur des matchs vont recevoir une grosse récompense .,L'entraîneur du vainqueur et les matchs vont recevoir une grosse récompense .,L'entraîneur du vainqueur des matchs vont recevoir une grosse récompense .,L'entraîneur du vainqueur des matchs va recevoir une grosse récompense .,L'entraîneur du vainqueur des matchs à éliminations directes va recevoir une grosse récompense .,Les entraîneurs du vainqueur des matchs va recevoir une grosse récompense .,L'entraîneur des vainqueurs des matchs va recevoir une grosse récompense .,False,False,True,False,False,False,coordination,agreement_error,True,mis_num,N1_alter,N2_alter
639,Les possesseurs des perroquets vont venir .,Le possesseur des perroquets va venir .,Les possesseurs du perroquet vont venir .,Le possesseur du perroquet va venir .,Les possesseurs des perroquets dans les arbres vont venir .,Le possesseur des perroquets dans les arbres va venir .,Les possesseurs du perroquet dans les arbres vont venir .,Le possesseur du perroquet dans les arbres vont venir .,Le possesseur du perroquet dans les arbres des jardins va venir .,Le possesseur du perroquet et les arbres vont venir .,Les possesseurs du perroquet dans les arbres va venir .,Le possesseur du perroquet dans les arbres va venir .,Le possesseur des perroquets dans les arbres va venir .,False,False,False,False,True,False,agreement_error,mis_num,coordination,N1_alter,True,N2_alter
640,Les ordinateurs avec les programmes de l'expérience sont en panne .,L'ordinateur avec les programmes de l'expérience est en panne .,Les ordinateurs avec le programme de l'expérience sont en panne .,L'ordinateur avec le programme de l'expérience est en panne .,Les ordinateurs avec les programmes sont en panne .,L'ordinateur avec les programmes est en panne .,Les ordinateurs avec le programme sont en panne .,L'ordinateur avec le programme est en panne .,L'ordinateur et le programme sont en panne .,L'ordinateur avec les programmes est en panne .,Les ordinateurs avec le programme est en panne .,L'ordinateur avec le programme sont en panne .,L'ordinateur avec le programme de l'expérience est en panne .,True,False,False,False,False,False,True,coordination,N2_alter,N1_alter,agreement_error,mis_num
641,Les expositions avec les peintures de l'enfant ont rencontré un grand succès .,L'exposition avec les peintures de l'enfant a rencontré un grand succès .,Les expositions avec la peinture de l'enfant ont rencontré un grand succès .,L'exposition avec la peinture de l'enfant a rencontré un grand succès .,Les expositions avec les peintures ont rencontré un grand succès .,L'exposition avec les peintures a rencontré un grand succès .,Les expositions avec la peinture ont rencontré un grand succès .,Les expositions avec la peinture a rencontré un grand succès .,L'exposition avec la peinture de l'enfant a rencontré un grand succès .,L'exposition avec la peinture a rencontré un grand succès .,L'exposition avec les peintures a rencontré un grand succès .,L'exposition et la peinture ont rencontré un grand succès .,L'exposition avec la peinture ont rencontré un grand succès .,False,False,True,False,False,False,N1_alter,mis_num,True,N2_alter,coordination,agreement_error
642,Les trousseaux avec les clés de la cellule reposent sur l’étagère .,Le trousseau avec les clés de la cellule repose sur l’étagère .,Les trousseaux avec la clé de la cellule reposent sur l’étagère .,Le trousseau avec la clé de la cellule repose sur l’étagère .,Les trousseaux avec les clés reposent sur l’étagère .,Le trousseau avec les clés repose sur l’étagère .,Les trousseaux avec la clé reposent sur l’étagère .,Le trousseau avec la clé de la cellule repose sur l’étagère .,Le trousseau avec la clé reposent sur l’étagère .,Les trousseaux avec la clé repose sur l’étagère .,Le trousseau et la clé reposent sur l’étagère .,Le trousseau avec les clés repose sur l’étagère .,Le trousseau avec la clé repose sur l’étagère .,False,False,False,False,False,True,mis_num,agreement_error,N1_alter,coordination,N2_alter,True
643,Les livres sur les privatisations de l'entreprise ont enthousiasmé l’auditoire .,Le livre sur les privatisations de l'entreprise a enthousiasmé l’auditoire .,Les livres sur la privatisation de l'entreprise ont enthousiasmé l’auditoire .,Le livre sur la privatisation de l'entreprise a enthousiasmé l’auditoire .,Les livres sur les privatisations ont enthousiasmé l’auditoire .,Le livre sur les privatisations a enthousiasmé l’auditoire .,Les livres sur la privatisation ont enthousiasmé l’auditoire .,Le livre sur la privatisation ont enthousiasmé l’auditoire .,Le livre sur la privatisation de l'entreprise a enthousiasmé l’auditoire .,Les livres sur la privatisation a enthousiasmé l’auditoire .,Le livre et la privatisation ont enthousiasmé l’auditoire .,Le livre sur les privatisations a enthousiasmé l’auditoire .,Le livre sur la privatisation a enthousiasmé l’auditoire .,False,False,False,False,False,True,agreement_error,mis_num,N1_alter,coordination,N2_alter,True
644,Les conférences sur les histoires de la guerre ont commencé plus tard que prévu .,La conférence sur les histoires de la guerre a commencé plus tard que prévu .,Les conférences sur l'histoire de la guerre ont commencé plus tard que prévu .,La conférence sur l'histoire de la guerre a commencé plus tard que prévu .,Les conférences sur les histoires ont commencé plus tard que prévu .,La conférence sur les histoires a commencé plus tard que prévu .,Les conférences sur l'histoire ont commencé plus tard que prévu .,La conférence sur l'histoire de la guerre a commencé plus tard que prévu .,La conférence sur l'histoire ont commencé plus tard que prévu .,La conférence sur l'histoire a commencé plus tard que prévu .,La conférence sur les histoires a commencé plus tard que prévu .,La conférence et l’histoire ont commencé plus tard que prévu .,Les conférences sur l'histoire a commencé plus tard que prévu .,False,False,True,False,False,False,mis_num,agreement_error,True,N2_alter,coordination,N1_alter
645,Les études sur les effet de la drogue apparaîtront bientôt .,L'étude sur les effet de la drogue apparaîtra bientôt .,Les études sur l'effet de la drogue apparaîtront bientôt .,L'étude sur l'effet de la drogue apparaîtra bientôt .,Les études sur les effet apparaîtront bientôt .,L'étude sur les effet apparaîtra bientôt .,Les études sur l'effet apparaîtront bientôt .,L'étude et l'effet apparaîtront bientôt .,L'étude sur l'effet apparaîtront bientôt .,L'étude sur l'effet apparaîtra bientôt .,Les études sur l'effet apparaîtra bientôt .,L'étude sur les effet apparaîtra bientôt .,L'étude sur l'effet de la drogue apparaîtra bientôt .,False,False,True,False,False,False,coordination,agreement_error,True,N1_alter,N2_alter,mis_num
646,Les théories sur les chants du canari divisent les chercheurs .,La théorie sur les chants du canari divise les chercheurs .,Les théories sur le chant du canari divisent les chercheurs .,La théorie sur le chant du canari divise les chercheurs .,Les théories sur les chants divisent les chercheurs .,La théorie sur les chants divise les chercheurs .,Les théories sur le chant divisent les chercheurs .,La théorie sur le chant divisent les chercheurs .,La théorie et le chant divisent les chercheurs .,La théorie sur le chant divise les chercheurs .,Les théories sur le chant divise les chercheurs .,La théorie sur les chants divise les chercheurs .,La théorie sur le chant du canari divise les chercheurs .,False,False,True,False,False,False,agreement_error,coordination,True,N1_alter,N2_alter,mis_num
647,Les inscriptions sur les portes de la chambre ont énervé sa mère .,L'inscription sur les portes de la chambre a énervé sa mère .,Les inscriptions sur la porte de la chambre ont énervé sa mère .,L'inscription sur la porte de la chambre a énervé sa mère .,Les inscriptions sur les portes ont énervé sa mère .,L'inscription sur les portes a énervé sa mère .,Les inscriptions sur la porte ont énervé sa mère .,L'inscription sur la porte de la chambre a énervé sa mère .,Les inscriptions sur la porte a énervé sa mère .,L'inscription et la porte ont énervé sa mère .,L'inscription sur la porte a énervé sa mère .,L'inscription sur les portes a énervé sa mère .,L'inscription sur la porte ont énervé sa mère .,False,False,False,True,False,False,mis_num,N1_alter,coordination,True,N2_alter,agreement_error
648,Les dépliants sur les enjeux de la communauté ont beaucoup intéressé .,Le dépliant sur les enjeux de la communauté a beaucoup intéressé .,Les dépliants sur l'enjeu de la communauté ont beaucoup intéressé .,Le dépliant sur l'enjeu de la communauté a beaucoup intéressé .,Les dépliants sur les enjeux ont beaucoup intéressé .,Le dépliant sur les enjeux a beaucoup intéressé .,Les dépliants sur l'enjeu ont beaucoup intéressé .,Le dépliant sur l'enjeu a beaucoup intéressé .,Le dépliant et l'enjeu ont beaucoup intéressé .,Le dépliant sur l'enjeu ont beaucoup intéressé .,Le dépliant sur l'enjeu de la communauté a beaucoup intéressé .,Le dépliant sur les enjeux a beaucoup intéressé .,Les dépliants sur l'enjeu a beaucoup intéressé .,True,False,False,False,False,False,True,coordination,agreement_error,mis_num,N2_alter,N1_alter
